t,label,ee_x_mm,ee_y_mm,ee_z_mm,displacement_mm,stability_elapsed_sec,marker_0_x,marker_0_y,marker_0_z,marker_0_stable,marker_1_x,marker_1_y,marker_1_z,marker_1_stable,marker_2_x,marker_2_y,marker_2_z,marker_2_stable,marker_3_x,marker_3_y,marker_3_z,marker_3_stable,marker_4_x,marker_4_y,marker_4_z,marker_4_stable
34.673801,grid_0050_y598_z530,474.168,595.945,529.345,99.12332386476966,0.628,-0.04771252074280445,0.008065112268388117,0.3602279977145766,1,0.0035798816510089993,-0.041098069290059755,0.3746068340899991,1,0.06362491790918363,-0.06412964740711316,0.36484526013734425,1,0.11310399142823671,-0.02900762381611955,0.37438815185048213,1,0.10815660263232692,0.038430326465406305,0.3596920477073038,1
35.416561,grid_0051_y600_z530,474.246,597.861,529.422,100.9231103117616,0.732,-0.045816493825901014,0.007968957323610576,0.361572328008422,1,0.005221170701078769,-0.04156172021591116,0.37234818443471707,1,0.0655695502215843,-0.06502845791642384,0.3663863413414828,1,0.11257644933314079,-0.02874555106602885,0.36881604734107576,1,0.10754903620015814,0.03835008398045926,0.35825562767952157,1
36.064886,grid_0052_y602_z530,474.182,599.874,529.53,102.80702714308985,0.639,-0.0441047019694594,0.007946932010801024,0.36408792227599635,1,0.0070688327639362915,-0.04247715440711496,0.3754503818597591,1,0.06682140453700909,-0.06531074457810677,0.3645049064770251,1,0.11386792781941404,-0.028804183522076678,0.3694767154457616,1,0.10936835060024153,0.03910301009393614,0.3634177895298566,1
36.707874,grid_0053_y604_z530,474.293,601.755,529.69,104.55856987354026,0.632,-0.041875059967697345,0.007652135265173306,0.36413469899584994,1,0.008865452533120256,-0.042791173747128666,0.37404942868226837,1,0.07011271880283237,-0.06731289225115192,0.37237061718791087,1,0.11428138311959671,-0.028593301170183084,0.36700900153830157,1,0.10968906959317615,0.03929886658450901,0.3639703859837113,1
37.445001,grid_0054_y606_z530,474.193,604.007,529.242,106.84036210159529,0.727,-0.03913631667769994,0.007504919871453085,0.35754391137682223,1,0.010525041716563297,-0.04331153454940471,0.3756296220971528,1,0.07051726597492994,-0.06656715554951306,0.36621620601461535,1,0.11550082734317386,-0.02870438489882705,0.36829221546970536,1,0.10916316699897802,0.03910940186838503,0.36114656321752425,1
38.082484,grid_0055_y608_z530,473.978,606.227,529.328,108.93688908262436,0.627,-0.03698541940538634,0.007437988969969447,0.3607884876910368,1,0.01228214871006916,-0.04384244135465525,0.37415522393496736,1,0.07230052545913036,-0.06691562041023465,0.36621236341025354,1,0.11800842678830228,-0.028870515196563036,0.3721417801976141,1,0.10926603640279478,0.03909691397138589,0.3612837077672369,1
38.717394,grid_0056_y610_z530,474.536,607.792,528.982,110.54797135180733,0.624,-0.03537632512510121,0.007794796112855553,0.36353042391025087,1,0.01393192561600368,-0.04426995792794965,0.37558562077716423,1,0.07506979699867086,-0.06878351831908189,0.3727758130479553,1,0.12092839714592689,-0.029347520257887512,0.37873991643090565,1,0.11057535896985005,0.03942441868346486,0.3660078574509125,1
39.364077,grid_0057_y612_z530,474.393,609.872,529.068,112.51641539348823,0.637,-0.033568323374918455,0.007879821353656325,0.36590725123947987,1,0.015714546893009086,-0.044948351174678894,0.3764423182408715,1,0.0759615719220662,-0.06858495187082711,0.3697678378512998,1,0.12318225904957988,-0.02959761154682789,0.3819260597647263,1,0.11066507708947648,0.03935523673587595,0.36631215897358826,1
40.108678,grid_0058_y614_z530,474.266,611.959,529.078,114.51681568660558,0.734,-0.030756851945764174,0.007780845291861451,0.3615040032430994,1,0.017827955708112873,-0.045225688123066925,0.37507475725385175,1,0.07797618232427163,-0.06911059031808277,0.3707098880856329,1,0.12241261802269673,-0.0289497891384973,0.37645042366283654,1,0.10940635875466705,0.03906394958465208,0.3615116338396886,1
40.741023,grid_0059_y616_z530,474.17,614.032,528.988,116.53435635039142,0.623,-0.029016816403461532,0.007782267012890152,0.36362258929161695,1,0.01950196105366298,-0.045182808246118346,0.3725637199111319,1,0.07912802515441886,-0.06899090535644341,0.36813238060961095,1,0.12461707683128409,-0.029036281670196052,0.3800476726205172,1,0.10926432252370295,0.038965001945151775,0.3604231225940384,1
